,match_id,innings,venue,season,batting_team,bowling_team,batsmen,bolwers,run
381,1175369.0,2.0,Sawai Mansingh Stadium,2019.0,Rajasthan Royals,Royal Challengers Bangalore,AM Rahane:JC Buttler:,Mohammed Siraj:UT Yadav:NA Saini:,55.0
382,1175370.0,1.0,Wankhede Stadium,2019.0,Mumbai Indians,Chennai Super Kings,RG Sharma:SA Yadav:Q de Kock:,DL Chahar:MM Sharma:SN Thakur:,40.0
383,1175370.0,2.0,Wankhede Stadium,2019.0,Chennai Super Kings,Mumbai Indians,MS Dhoni:KM Jadhav:SK Raina:SR Watson:AT Rayudu:,SL Malinga:HH Pandya:JP Behrendorff:,34.0
384,1175371.0,1.0,Arun Jaitley Stadium,2019.0,Delhi Capitals,Sunrisers Hyderabad,PP Shaw:S Dhawan:SS Iyer:,S Kaul:B Kumar:Mohammad Nabi:,36.0
385,1175371.0,2.0,Arun Jaitley Stadium,2019.0,Sunrisers Hyderabad,Delhi Capitals,DA Warner:JM Bairstow:,K Rabada:CH Morris:AR Patel:S Lamichhane:,62.0
386,1175372.0,1.0,M Chinnaswamy Stadium,2019.0,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel:V Kohli:,LH Ferguson:SP Narine:PP Chawla:M Prasidh Krishna:,53.0
387,1175372.0,2.0,M Chinnaswamy Stadium,2019.0,Kolkata Knight Riders,Royal Challengers Bangalore,RV Uthappa:CA Lynn:SP Narine:,TG Southee:YS Chahal:NA Saini:,59.0
388,1178393.0,1.0,MA Chidambaram Stadium,2019.0,Chennai Super Kings,Kings XI Punjab,F du Plessis:SR Watson:,AJ Tye:R Ashwin:SM Curran:Mohammed Shami:,54.0
389,1178393.0,2.0,MA Chidambaram Stadium,2019.0,Kings XI Punjab,Chennai Super Kings,CH Gayle:MA Agarwal:KL Rahul:SN Khan:,DL Chahar:SC Kuggeleijn:Harbhajan Singh:,46.0
390,1178394.0,1.0,Rajiv Gandhi International Stadium,2019.0,Mumbai Indians,Sunrisers Hyderabad,RG Sharma:Ishan Kishan:SA Yadav:Q de Kock:,B Kumar:Mohammad Nabi:Sandeep Sharma:,30.0
391,1178394.0,2.0,Rajiv Gandhi International Stadium,2019.0,Sunrisers Hyderabad,Mumbai Indians,V Shankar:MK Pandey:DA Warner:JM Bairstow:,AS Joseph:RD Chahar:JJ Bumrah:JP Behrendorff:,39.0
392,1178395.0,1.0,M Chinnaswamy Stadium,2019.0,Royal Challengers Bangalore,Delhi Capitals,PA Patel:AB de Villiers:V Kohli:,I Sharma:CH Morris:K Rabada:,40.0
393,1178395.0,2.0,M Chinnaswamy Stadium,2019.0,Delhi Capitals,Royal Challengers Bangalore,PP Shaw:S Dhawan:SS Iyer:,TG Southee:YS Chahal:NA Saini:,53.0
394,1178396.0,1.0,Sawai Mansingh Stadium,2019.0,Rajasthan Royals,Kolkata Knight Riders,SPD Smith:AM Rahane:JC Buttler:,SP Narine:PP Chawla:M Prasidh Krishna:,28.0
395,1178396.0,2.0,Sawai Mansingh Stadium,2019.0,Kolkata Knight Riders,Rajasthan Royals,CA Lynn:SP Narine:,K Gowtham:JC Archer:DS Kulkarni:,65.0
396,1178397.0,1.0,Punjab Cricket Association IS Bindra Stadium,2019.0,Sunrisers Hyderabad,Kings XI Punjab,V Shankar:DA Warner:JM Bairstow:,Mujeeb Ur Rahman:AS Rajpoot:Mohammed Shami:,27.0
397,1178397.0,2.0,Punjab Cricket Association IS Bindra Stadium,2019.0,Kings XI Punjab,Sunrisers Hyderabad,CH Gayle:MA Agarwal:KL Rahul:,Rashid Khan:B Kumar:Mohammad Nabi:Sandeep Sharma:,38.0
398,1178398.0,1.0,MA Chidambaram Stadium,2019.0,Kolkata Knight Riders,Chennai Super Kings,CA Lynn:RV Uthappa:SP Narine:N Rana:Shubman Gill:KD Karthik:,DL Chahar:Harbhajan Singh:RA Jadeja:,29.0
399,1178398.0,2.0,MA Chidambaram Stadium,2019.0,Chennai Super Kings,Kolkata Knight Riders,F du Plessis:AT Rayudu:SK Raina:SR Watson:,SP Narine:PP Chawla:M Prasidh Krishna:,40.0
400,1178399.0,1.0,Wankhede Stadium,2019.0,Kings XI Punjab,Mumbai Indians,CH Gayle:KL Rahul:,AS Joseph:JJ Bumrah:JP Behrendorff:,50.0
401,1178399.0,2.0,Wankhede Stadium,2019.0,Mumbai Indians,Kings XI Punjab,SD Lad:SA Yadav:Q de Kock:,GC Viljoen:AS Rajpoot:Mohammed Shami:,50.0
402,1178400.0,1.0,Sawai Mansingh Stadium,2019.0,Rajasthan Royals,Chennai Super Kings,SV Samson:AM Rahane:JC Buttler:RA Tripathi:SPD Smith:,DL Chahar:MJ Santner:SN Thakur:,54.0
403,1178400.0,2.0,Sawai Mansingh Stadium,2019.0,Chennai Super Kings,Rajasthan Royals,MS Dhoni:KM Jadhav:SK Raina:SR Watson:F du Plessis:AT Rayudu:,JC Archer:DS Kulkarni:JD Unadkat:,24.0
404,1178401.0,1.0,Eden Gardens,2019.0,Kolkata Knight Riders,Delhi Capitals,Shubman Gill:RV Uthappa:JL Denly:,AR Patel:I Sharma:CH Morris:K Rabada:,41.0
405,1178401.0,2.0,Eden Gardens,2019.0,Delhi Capitals,Kolkata Knight Riders,PP Shaw:RR Pant:S Dhawan:SS Iyer:,LH Ferguson:AD Russell:M Prasidh Krishna:,57.0
406,1178402.0,1.0,Wankhede Stadium,2019.0,Mumbai Indians,Rajasthan Royals,RG Sharma:Q de Kock:,K Gowtham:JC Archer:DS Kulkarni:JD Unadkat:,57.0
407,1178402.0,2.0,Wankhede Stadium,2019.0,Rajasthan Royals,Mumbai Indians,AM Rahane:JC Buttler:,RD Chahar:AS Joseph:JJ Bumrah:JP Behrendorff:,59.0
408,1178403.0,1.0,Punjab Cricket Association IS Bindra Stadium,2019.0,Kings XI Punjab,Royal Challengers Bangalore,CH Gayle:KL Rahul:,Mohammed Siraj:UT Yadav:NA Saini:,60.0
409,1178403.0,2.0,Punjab Cricket Association IS Bindra Stadium,2019.0,Royal Challengers Bangalore,Kings XI Punjab,PA Patel:AB de Villiers:V Kohli:,M Ashwin:R Ashwin:SM Curran:Mohammed Shami:,63.0
410,1178404.0,1.0,Eden Gardens,2019.0,Kolkata Knight Riders,Chennai Super Kings,CA Lynn:SP Narine:N Rana:,DL Chahar:SN Thakur:RA Jadeja:MJ Santner:,49.0
411,1178404.0,2.0,Eden Gardens,2019.0,Chennai Super Kings,Kolkata Knight Riders,F du Plessis:AT Rayudu:SK Raina:SR Watson:,SP Narine:AD Russell:HF Gurney:M Prasidh Krishna:,44.0
412,1178405.0,1.0,Rajiv Gandhi International Stadium,2019.0,Delhi Capitals,Sunrisers Hyderabad,PP Shaw:S Dhawan:C Munro:SS Iyer:,KK Ahmed:B Kumar:Sandeep Sharma:,51.0
413,1178405.0,2.0,Rajiv Gandhi International Stadium,2019.0,Sunrisers Hyderabad,Delhi Capitals,DA Warner:JM Bairstow:,I Sharma:K Rabada:CH Morris:,40.0
414,1178406.0,1.0,Wankhede Stadium,2019.0,Royal Challengers Bangalore,Mumbai Indians,PA Patel:AB de Villiers:V Kohli:,SL Malinga:JJ Bumrah:JP Behrendorff:,45.0
415,1178406.0,2.0,Wankhede Stadium,2019.0,Mumbai Indians,Royal Challengers Bangalore,RG Sharma:Q de Kock:,Mohammed Siraj:YS Chahal:UT Yadav:NA Saini:,67.0
416,1178407.0,1.0,Punjab Cricket Association IS Bindra Stadium,2019.0,Kings XI Punjab,Rajasthan Royals,CH Gayle:MA Agarwal:KL Rahul:,JC Archer:DS Kulkarni:JD Unadkat:,39.0
417,1178407.0,2.0,Punjab Cricket Association IS Bindra Stadium,2019.0,Rajasthan Royals,Kings XI Punjab,RA Tripathi:SV Samson:JC Buttler:,Arshdeep Singh:Mujeeb Ur Rahman:,54.0
418,1178408.0,1.0,Rajiv Gandhi International Stadium,2019.0,Chennai Super Kings,Sunrisers Hyderabad,F du Plessis:SR Watson:,KK Ahmed:B Kumar:Sandeep Sharma:,41.0
419,1178408.0,2.0,Rajiv Gandhi International Stadium,2019.0,Sunrisers Hyderabad,Chennai Super Kings,DA Warner:JM Bairstow:KS Williamson:,DL Chahar:SN Thakur:Imran Tahir:,68.0
420,1136561.0,1.0,Wankhede Stadium,2018.0,Mumbai Indians,Chennai Super Kings,E Lewis:RG Sharma:Ishan Kishan:SA Yadav:,DL Chahar:SR Watson:,39.0
421,1136561.0,2.0,Wankhede Stadium,2018.0,Chennai Super Kings,Mumbai Indians,SK Raina:AT Rayudu:SR Watson:,Mustafizur Rahman:MJ McClenaghan:JJ Bumrah:HH Pandya:,42.0
422,1136562.0,1.0,Punjab Cricket Association IS Bindra Stadium,2018.0,Delhi Daredevils,Kings XI Punjab,G Gambhir:C Munro:SS Iyer:,AJ Tye:MM Sharma:R Ashwin:Mujeeb Ur Rahman:AR Patel:,45.0
423,1136562.0,2.0,Punjab Cricket Association IS Bindra Stadium,2018.0,Kings XI Punjab,Delhi Daredevils,Yuvraj Singh:MA Agarwal:KL Rahul:KK Nair:,CH Morris:TA Boult:A Mishra:Mohammed Shami:,73.0
424,1136563.0,1.0,Eden Gardens,2018.0,Royal Challengers Bangalore,Kolkata Knight Riders,BB McCullum:V Kohli:Q de Kock:,Kuldeep Yadav:PP Chawla:R Vinay Kumar:,52.0
425,1136563.0,2.0,Eden Gardens,2018.0,Kolkata Knight Riders,Royal Challengers Bangalore,RV Uthappa:CA Lynn:SP Narine:N Rana:,YS Chahal:CR Woakes:Washington Sundar:UT Yadav:,68.0
426,1136564.0,1.0,Rajiv Gandhi International Stadium,2018.0,Rajasthan Royals,Sunrisers Hyderabad,DJM Short:SV Samson:AM Rahane:,B Stanlake:Shakib Al Hasan:B Kumar:,48.0
427,1136564.0,2.0,Rajiv Gandhi International Stadium,2018.0,Sunrisers Hyderabad,Rajasthan Royals,S Dhawan:WP Saha:KS Williamson:,K Gowtham:B Laughlin:DS Kulkarni:JD Unadkat:,57.0
428,1136565.0,1.0,MA Chidambaram Stadium,2018.0,Kolkata Knight Riders,Chennai Super Kings,RV Uthappa:CA Lynn:SP Narine:N Rana:,Harbhajan Singh:SR Watson:DL Chahar:Imran Tahir:RA Jadeja:,64.0
429,1136565.0,2.0,MA Chidambaram Stadium,2018.0,Chennai Super Kings,Kolkata Knight Riders,SK Raina:AT Rayudu:SR Watson:,TK Curran:AD Russell:PP Chawla:R Vinay Kumar:,75.0
430,1136566.0,1.0,Sawai Mansingh Stadium,2018.0,Rajasthan Royals,Delhi Daredevils,DJM Short:SV Samson:BA Stokes:AM Rahane:,TA Boult:CH Morris:S Nadeem:,51.0
431,1136566.0,2.0,Sawai Mansingh Stadium,2018.0,Delhi Daredevils,Rajasthan Royals,CH Morris:RR Pant:V Shankar:GJ Maxwell:SS Iyer:C Munro:,K Gowtham:B Laughlin:DS Kulkarni:JD Unadkat:,60.0
432,1136567.0,1.0,Rajiv Gandhi International Stadium,2018.0,Mumbai Indians,Sunrisers Hyderabad,E Lewis:RG Sharma:Ishan Kishan:SA Yadav:,B Stanlake:Rashid Khan:S Kaul:Sandeep Sharma:,54.0
433,1136567.0,2.0,Rajiv Gandhi International Stadium,2018.0,Sunrisers Hyderabad,Mumbai Indians,S Dhawan:WP Saha:,KH Pandya:BCJ Cutting:PJ Sangwan:JJ Bumrah:,56.0
434,1136568.0,1.0,M Chinnaswamy Stadium,2018.0,Kings XI Punjab,Royal Challengers Bangalore,AJ Finch:Yuvraj Singh:MA Agarwal:KK Nair:KL Rahul:,K Khejroliya:CR Woakes:UT Yadav:,50.0
435,1136568.0,2.0,M Chinnaswamy Stadium,2018.0,Royal Challengers Bangalore,Kings XI Punjab,BB McCullum:AB de Villiers:V Kohli:Q de Kock:,AJ Tye:R Ashwin:Mujeeb Ur Rahman:AR Patel:,41.0
436,1136569.0,1.0,Wankhede Stadium,2018.0,Mumbai Indians,Delhi Daredevils,E Lewis:SA Yadav:,DT Christian:TA Boult:S Nadeem:Mohammed Shami:,84.0
437,1136569.0,2.0,Wankhede Stadium,2018.0,Delhi Daredevils,Mumbai Indians,RR Pant:G Gambhir:JJ Roy:,Mustafizur Rahman:A Dananjaya:JJ Bumrah:HH Pandya:,53.0
438,1136570.0,1.0,Eden Gardens,2018.0,Kolkata Knight Riders,Sunrisers Hyderabad,RV Uthappa:CA Lynn:N Rana:,B Stanlake:Rashid Khan:B Kumar:S Kaul:,49.0
439,1136570.0,2.0,Eden Gardens,2018.0,Sunrisers Hyderabad,Kolkata Knight Riders,MK Pandey:S Dhawan:WP Saha:KS Williamson:,MG Johnson:AD Russell:SP Narine:PP Chawla:,46.0
440,1136571.0,1.0,M Chinnaswamy Stadium,2018.0,Rajasthan Royals,Royal Challengers Bangalore,DJM Short:SV Samson:AM Rahane:,YS Chahal:CR Woakes:Washington Sundar:UT Yadav:,52.0
441,1136571.0,2.0,M Chinnaswamy Stadium,2018.0,Royal Challengers Bangalore,Rajasthan Royals,BB McCullum:V Kohli:Q de Kock:,BA Stokes:K Gowtham:DS Kulkarni:JD Unadkat:,64.0
442,1136572.0,1.0,Punjab Cricket Association IS Bindra Stadium,2018.0,Kings XI Punjab,Chennai Super Kings,CH Gayle:KL Rahul:,DL Chahar:SN Thakur:Harbhajan Singh:,75.0
443,1136572.0,2.0,Punjab Cricket Association IS Bindra Stadium,2018.0,Chennai Super Kings,Kings XI Punjab,M Vijay:SW Billings:AT Rayudu:SR Watson:,AJ Tye:MM Sharma:Mujeeb Ur Rahman:BB Sran:,53.0
444,1136573.0,1.0,Eden Gardens,2018.0,Kolkata Knight Riders,Delhi Daredevils,RV Uthappa:CA Lynn:SP Narine:,TA Boult:CH Morris:S Nadeem:,50.0
445,1136573.0,2.0,Eden Gardens,2018.0,Delhi Daredevils,Kolkata Knight Riders,JJ Roy:G Gambhir:RR Pant:GJ Maxwell:SS Iyer:,Shivam Mavi:AD Russell:SP Narine:PP Chawla:,56.0
446,1136574.0,1.0,Wankhede Stadium,2018.0,Mumbai Indians,Royal Challengers Bangalore,E Lewis:RG Sharma:Ishan Kishan:SA Yadav:,Mohammed Siraj:Washington Sundar:CR Woakes:UT Yadav:,60.0
447,1136574.0,2.0,Wankhede Stadium,2018.0,Royal Challengers Bangalore,Mumbai Indians,Mandeep Singh:AB de Villiers:V Kohli:Q de Kock:,KH Pandya:Mustafizur Rahman:MJ McClenaghan:JJ Bumrah:,55.0
448,1136575.0,1.0,Sawai Mansingh Stadium,2018.0,Rajasthan Royals,Kolkata Knight Riders,DJM Short:AM Rahane:,Shivam Mavi:Kuldeep Yadav:SP Narine:PP Chawla:,48.0
449,1136575.0,2.0,Sawai Mansingh Stadium,2018.0,Kolkata Knight Riders,Rajasthan Royals,RV Uthappa:CA Lynn:SP Narine:,K Gowtham:B Laughlin:DS Kulkarni:JD Unadkat:,53.0
450,1136576.0,1.0,Punjab Cricket Association IS Bindra Stadium,2018.0,Kings XI Punjab,Sunrisers Hyderabad,CH Gayle:KL Rahul:,CJ Jordan:Rashid Khan:B Kumar:S Kaul:,49.0
451,1136576.0,2.0,Punjab Cricket Association IS Bindra Stadium,2018.0,Sunrisers Hyderabad,Kings XI Punjab,S Dhawan:KS Williamson:WP Saha:YK Pathan:MK Pandey:,AJ Tye:MM Sharma:BB Sran:,40.0
452,1136577.0,1.0,Maharashtra Cricket Association Stadium,2018.0,Chennai Super Kings,Rajasthan Royals,SK Raina:AT Rayudu:SR Watson:,K Gowtham:BA Stokes:B Laughlin:STR Binny:JD Unadkat:,69.0
453,1136577.0,2.0,Maharashtra Cricket Association Stadium,2018.0,Rajasthan Royals,Chennai Super Kings,SV Samson:AM Rahane:JC Buttler:BA Stokes:H Klaasen:,DL Chahar:SN Thakur:SR Watson:,35.0
454,1136578.0,1.0,Eden Gardens,2018.0,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa:CA Lynn:SP Narine:,AJ Tye:Mujeeb Ur Rahman:AS Rajpoot:BB Sran:,50.0
455,1136578.0,2.0,Eden Gardens,2018.0,Kings XI Punjab,Kolkata Knight Riders,CH Gayle:KL Rahul:,Shivam Mavi:PP Chawla:AD Russell:SP Narine:N Rana:,73.0
456,1136579.0,1.0,M Chinnaswamy Stadium,2018.0,Delhi Daredevils,Royal Challengers Bangalore,RR Pant:G Gambhir:JJ Roy:SS Iyer:,YS Chahal:CR Woakes:UT Yadav:,28.0
457,1136579.0,2.0,M Chinnaswamy Stadium,2018.0,Royal Challengers Bangalore,Delhi Daredevils,M Vohra:AB de Villiers:V Kohli:Q de Kock:,TA Boult:CH Morris:S Nadeem:GJ Maxwell:,43.0
458,1136580.0,1.0,Rajiv Gandhi International Stadium,2018.0,Chennai Super Kings,Sunrisers Hyderabad,F du Plessis:SK Raina:SR Watson:,B Stanlake:Shakib Al Hasan:B Kumar:S Kaul:,27.0
459,1136580.0,2.0,Rajiv Gandhi International Stadium,2018.0,Sunrisers Hyderabad,Chennai Super Kings,Shakib Al Hasan:RK Bhui:KS Williamson:DJ Hooda:MK Pandey:,DL Chahar:SN Thakur:SR Watson:,40.0
460,1136581.0,1.0,Sawai Mansingh Stadium,2018.0,Mumbai Indians,Rajasthan Royals,E Lewis:Ishan Kishan:SA Yadav:,K Gowtham:JC Archer:DS Kulkarni:JD Unadkat:,43.0
461,1136581.0,2.0,Sawai Mansingh Stadium,2018.0,Rajasthan Royals,Mumbai Indians,RA Tripathi:SV Samson:BA Stokes:AM Rahane:,KH Pandya:Mustafizur Rahman:MJ McClenaghan:JJ Bumrah:,43.0
462,1136582.0,1.0,Arun Jaitley Stadium,2018.0,Kings XI Punjab,Delhi Daredevils,MA Agarwal:KK Nair:AJ Finch:KL Rahul:,Avesh Khan:TA Boult:LE Plunkett:,51.0
463,1136582.0,2.0,Arun Jaitley Stadium,2018.0,Delhi Daredevils,Kings XI Punjab,G Gambhir:PP Shaw:RR Pant:GJ Maxwell:SS Iyer:,AJ Tye:AS Rajpoot:BB Sran:,48.0
464,1136583.0,1.0,Wankhede Stadium,2018.0,Sunrisers Hyderabad,Mumbai Indians,S Dhawan:Shakib Al Hasan:KS Williamson:WP Saha:YK Pathan:MK Pandey:,MJ McClenaghan:JJ Bumrah:HH Pandya:,51.0
465,1136583.0,2.0,Wankhede Stadium,2018.0,Mumbai Indians,Sunrisers Hyderabad,E Lewis:Ishan Kishan:SA Yadav:RG Sharma:KH Pandya:,Shakib Al Hasan:Mohammad Nabi:Sandeep Sharma:,22.0
466,1136584.0,1.0,M Chinnaswamy Stadium,2018.0,Royal Challengers Bangalore,Chennai Super Kings,AB de Villiers:V Kohli:Q de Kock:,DL Chahar:SN Thakur:Harbhajan Singh:,52.0
467,1136584.0,2.0,M Chinnaswamy Stadium,2018.0,Chennai Super Kings,Royal Challengers Bangalore,SW Billings:SK Raina:AT Rayudu:SR Watson:,Mohammed Siraj:Washington Sundar:P Negi:UT Yadav:,55.0
468,1136585.0,1.0,Rajiv Gandhi International Stadium,2018.0,Sunrisers Hyderabad,Kings XI Punjab,S Dhawan:Shakib Al Hasan:KS Williamson:WP Saha:MK Pandey:,AS Rajpoot:BB Sran:,37.0
469,1136585.0,2.0,Rajiv Gandhi International Stadium,2018.0,Kings XI Punjab,Sunrisers Hyderabad,CH Gayle:KL Rahul:,S Kaul:Mohammad Nabi:Sandeep Sharma:,44.0
470,1136586.0,1.0,Arun Jaitley Stadium,2018.0,Delhi Daredevils,Kolkata Knight Riders,PP Shaw:C Munro:,MG Johnson:Shivam Mavi:Kuldeep Yadav:PP Chawla:SP Narine:,57.0
471,1136586.0,2.0,Arun Jaitley Stadium,2018.0,Kolkata Knight Riders,Delhi Daredevils,CA Lynn:RV Uthappa:SP Narine:N Rana:Shubman Gill:KD Karthik:,Avesh Khan:TA Boult:LE Plunkett:GJ Maxwell:,51.0
472,1136587.0,1.0,Maharashtra Cricket Association Stadium,2018.0,Chennai Super Kings,Mumbai Indians,SK Raina:AT Rayudu:SR Watson:,KH Pandya:MJ McClenaghan:JJ Bumrah:HH Pandya:,51.0
473,1136587.0,2.0,Maharashtra Cricket Association Stadium,2018.0,Mumbai Indians,Chennai Super Kings,E Lewis:SA Yadav:,DL Chahar:SN Thakur:Harbhajan Singh:SR Watson:,50.0
474,1136588.0,1.0,Sawai Mansingh Stadium,2018.0,Sunrisers Hyderabad,Rajasthan Royals,S Dhawan:AD Hales:KS Williamson:,K Gowtham:JC Archer:DS Kulkarni:JD Unadkat:,39.0
475,1136588.0,2.0,Sawai Mansingh Stadium,2018.0,Rajasthan Royals,Sunrisers Hyderabad,RA Tripathi:SV Samson:AM Rahane:,Shakib Al Hasan:Basil Thampi:S Kaul:Sandeep Sharma:,43.0
476,1136589.0,1.0,M Chinnaswamy Stadium,2018.0,Royal Challengers Bangalore,Kolkata Knight Riders,BB McCullum:Q de Kock:,MG Johnson:Shivam Mavi:SP Narine:PP Chawla:,40.0
477,1136589.0,2.0,M Chinnaswamy Stadium,2018.0,Kolkata Knight Riders,Royal Challengers Bangalore,CA Lynn:SP Narine:,TG Southee:YS Chahal:UT Yadav:,51.0
478,1136590.0,1.0,Maharashtra Cricket Association Stadium,2018.0,Chennai Super Kings,Delhi Daredevils,F du Plessis:SR Watson:,Avesh Khan:TA Boult:LE Plunkett:R Tewatia:,56.0
479,1136590.0,2.0,Maharashtra Cricket Association Stadium,2018.0,Delhi Daredevils,Chennai Super Kings,PP Shaw:RR Pant:C Munro:SS Iyer:,SR Watson:KM Asif:L Ngidi:,59.0
480,1136591.0,1.0,M Chinnaswamy Stadium,2018.0,Royal Challengers Bangalore,Mumbai Indians,BB McCullum:M Vohra:Q de Kock:,KH Pandya:MJ McClenaghan:JP Duminy:JJ Bumrah:,43.0
481,1136591.0,2.0,M Chinnaswamy Stadium,2018.0,Mumbai Indians,Royal Challengers Bangalore,JP Duminy:Ishan Kishan:SA Yadav:RG Sharma:KA Pollard:,TG Southee:Mohammed Siraj:UT Yadav:,40.0
482,1136592.0,1.0,Arun Jaitley Stadium,2018.0,Delhi Daredevils,Rajasthan Royals,PP Shaw:C Munro:SS Iyer:,K Gowtham:S Gopal:JC Archer:DS Kulkarni:JD Unadkat:,62.0
483,1136592.0,2.0,Arun Jaitley Stadium,2018.0,Rajasthan Royals,Delhi Daredevils,DJM Short:JC Buttler:,Avesh Khan:LE Plunkett:TA Boult:A Mishra:S Nadeem:,79.0
484,1136593.0,1.0,Eden Gardens,2018.0,Chennai Super Kings,Kolkata Knight Riders,F du Plessis:SK Raina:SR Watson:,MG Johnson:Shivam Mavi:SP Narine:PP Chawla:,57.0
485,1136593.0,2.0,Eden Gardens,2018.0,Kolkata Knight Riders,Chennai Super Kings,Shubman Gill:RV Uthappa:CA Lynn:SP Narine:,SR Watson:KM Asif:L Ngidi:,56.0
486,1136594.0,1.0,Holkar Cricket Stadium,2018.0,Kings XI Punjab,Mumbai Indians,CH Gayle:KL Rahul:,MJ McClenaghan:JJ Bumrah:HH Pandya:,49.0
487,1136594.0,2.0,Holkar Cricket Stadium,2018.0,Mumbai Indians,Kings XI Punjab,E Lewis:Ishan Kishan:SA Yadav:,AJ Tye:R Ashwin:Mujeeb Ur Rahman:AS Rajpoot:,39.0
488,1136595.0,1.0,Maharashtra Cricket Association Stadium,2018.0,Royal Challengers Bangalore,Chennai Super Kings,BB McCullum:PA Patel:V Kohli:,SN Thakur:L Ngidi:DJ Willey:,47.0
489,1136595.0,2.0,Maharashtra Cricket Association Stadium,2018.0,Chennai Super Kings,Royal Challengers Bangalore,SK Raina:AT Rayudu:SR Watson:,TG Southee:YS Chahal:UT Yadav:,42.0
490,1136596.0,1.0,Rajiv Gandhi International Stadium,2018.0,Delhi Daredevils,Sunrisers Hyderabad,PP Shaw:GJ Maxwell:SS Iyer:,Shakib Al Hasan:B Kumar:S Kaul:Sandeep Sharma:,60.0
491,1136596.0,2.0,Rajiv Gandhi International Stadium,2018.0,Sunrisers Hyderabad,Delhi Daredevils,S Dhawan:AD Hales:,Avesh Khan:TA Boult:LE Plunkett:GJ Maxwell:,61.0
492,1136597.0,1.0,Wankhede Stadium,2018.0,Mumbai Indians,Kolkata Knight Riders,E Lewis:SA Yadav:,MG Johnson:PP Chawla:SP Narine:N Rana:M Prasidh Krishna:,56.0
493,1136597.0,2.0,Wankhede Stadium,2018.0,Kolkata Knight Riders,Mumbai Indians,Shubman Gill:CA Lynn:RV Uthappa:N Rana:,MJ McClenaghan:JJ Bumrah:HH Pandya:,47.0
494,1136598.0,1.0,Holkar Cricket Stadium,2018.0,Rajasthan Royals,Kings XI Punjab,DJM Short:SV Samson:AM Rahane:JC Buttler:,R Ashwin:Mujeeb Ur Rahman:AS Rajpoot:AR Patel:,45.0
495,1136598.0,2.0,Holkar Cricket Stadium,2018.0,Kings XI Punjab,Rajasthan Royals,CH Gayle:KK Nair:MA Agarwal:KL Rahul:,BA Stokes:K Gowtham:JC Archer:JD Unadkat:,34.0
496,1136599.0,1.0,Rajiv Gandhi International Stadium,2018.0,Sunrisers Hyderabad,Royal Challengers Bangalore,S Dhawan:MK Pandey:AD Hales:KS Williamson:,TG Southee:Mohammed Siraj:UT Yadav:MM Ali:,38.0
497,1136599.0,2.0,Rajiv Gandhi International Stadium,2018.0,Royal Challengers Bangalore,Sunrisers Hyderabad,PA Patel:M Vohra:V Kohli:,Shakib Al Hasan:B Kumar:S Kaul:Sandeep Sharma:,55.0
498,1136600.0,1.0,Sawai Mansingh Stadium,2018.0,Rajasthan Royals,Kings XI Punjab,K Gowtham:AM Rahane:JC Buttler:,AJ Tye:MM Sharma:MP Stoinis:AR Patel:,63.0
499,1136600.0,2.0,Sawai Mansingh Stadium,2018.0,Kings XI Punjab,Rajasthan Royals,CH Gayle:AD Nath:R Ashwin:KK Nair:KL Rahul:,BA Stokes:K Gowtham:JC Archer:JD Unadkat:,33.0
500,1136601.0,1.0,Eden Gardens,2018.0,Mumbai Indians,Kolkata Knight Riders,E Lewis:RG Sharma:SA Yadav:,PP Chawla:TK Curran:AD Russell:SP Narine:M Prasidh Krishna:,47.0
501,1136601.0,2.0,Eden Gardens,2018.0,Kolkata Knight Riders,Mumbai Indians,RV Uthappa:CA Lynn:SP Narine:N Rana:,KH Pandya:MJ McClenaghan:JJ Bumrah:HH Pandya:,47.0
502,1136602.0,1.0,Arun Jaitley Stadium,2018.0,Delhi Daredevils,Sunrisers Hyderabad,PP Shaw:RR Pant:JJ Roy:SS Iyer:,Shakib Al Hasan:B Kumar:S Kaul:Sandeep Sharma:,38.0
503,1136602.0,2.0,Arun Jaitley Stadium,2018.0,Sunrisers Hyderabad,Delhi Daredevils,S Dhawan:AD Hales:KS Williamson:,TA Boult:LE Plunkett:S Nadeem:HV Patel:,51.0
504,1136603.0,1.0,Sawai Mansingh Stadium,2018.0,Chennai Super Kings,Rajasthan Royals,SK Raina:AT Rayudu:SR Watson:,K Gowtham:Ankit Sharma:BA Stokes:JC Archer:JD Unadkat:,55.0
505,1136603.0,2.0,Sawai Mansingh Stadium,2018.0,Rajasthan Royals,Chennai Super Kings,SV Samson:BA Stokes:AM Rahane:JC Buttler:,SN Thakur:Harbhajan Singh:RA Jadeja:DJ Willey:,57.0
506,1136604.0,1.0,Holkar Cricket Stadium,2018.0,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa:CA Lynn:SP Narine:,AJ Tye:MM Sharma:R Ashwin:Mujeeb Ur Rahman:BB Sran:,59.0
507,1136604.0,2.0,Holkar Cricket Stadium,2018.0,Kings XI Punjab,Kolkata Knight Riders,CH Gayle:KK Nair:MA Agarwal:KL Rahul:,JPR Scantlebury-Searles:AD Russell:SP Narine:M Prasidh Krishna:,58.0
